;name;city;bezirk;street_nr;lat;lng;types;business_status;price_level;rating;user_ratings_total
ChIJYWgeYeVQqEcRs2HVazQQJAY;mrhai Kabuki;Berlin;Bezirk Charlottenburg-Wilmersdorf;Olivaer Platz 9;52.4989544;13.3166555;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;3;4.5;491
ChIJ40M2BsNQqEcRWf9etfz3O0U;Ach Niko Ach;Berlin;Bezirk Charlottenburg-Wilmersdorf;Kurfürstendamm 97-98;52.49855789999999;13.2982735;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.3;1759
ChIJ4aslGMRQqEcRPstp_I0buIE;De Santi;Berlin;Bezirk Charlottenburg-Wilmersdorf;Westfälische Straße 45;52.4968032;13.2927549;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;97
ChIJR0iXbI5QqEcRsz1Zy_KK9B0;Mhd Ade E. K.;Berlin;Bezirk Charlottenburg-Wilmersdorf;Kahlstraße 13;52.4821068;13.3124591;['point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJa6KKAfRQqEcRU0_DSDRlxZU;Stairs Bar;Berlin;Bezirk Charlottenburg-Wilmersdorf;Uhlandstraße 133;52.4925568;13.3237045;['bar', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;2;4.8;187
ChIJoYrVM_RQqEcRQwPF3hBlMZ8;Taverna Hellas;Berlin;Bezirk Charlottenburg-Wilmersdorf;Güntzelstraße 19;52.4913336;13.3261329;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;3.9;281
ChIJX36GL_lQqEcRpPtS8gtMa3w;BAKERY & CAFE Celal Sönmez;Berlin;Bezirk Charlottenburg-Wilmersdorf;Joachimsthaler Straße 17-19;52.50141780000001;13.3308224;['cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.2;33
ChIJL98oK_FQqEcRcSUQrqkUuU8;Ta Panta Ri;Berlin;Bezirk Charlottenburg-Wilmersdorf;Düsseldorfer Straße 75;52.494971;13.3246079;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;275
ChIJ6-WVG2NRqEcRa2GOIpDnKgE;Cell Restaurant;Berlin;Bezirk Charlottenburg-Wilmersdorf;Uhlandstraße 172;52.5012269;13.3259252;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;;4.5;39
ChIJWzG7uftQqEcRS-9KDnvVeGg;Berliner Kaffeerösterei Ku'damm;Berlin;Bezirk Charlottenburg-Wilmersdorf;Uhlandstraße 173/174;52.5014841;13.3252941;['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.5;1385
ChIJx9J0l_tQqEcRcumRlIMD6ek;Piccola Taormina;Berlin;Bezirk Charlottenburg-Wilmersdorf;Uhlandstraße 29;52.50128859999999;13.3248506;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.5;1232
ChIJ33NdPvpQqEcRWAYPYTnzHD0;Spice India Restaurant;Berlin;Bezirk Charlottenburg-Wilmersdorf;Uhlandstraße 161;52.4993736;13.3249876;['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.3;666
ChIJZe1vSVBQqEcRP3TL0kS70lg;Sissi;Berlin;Bezirk Tempelhof-Schöneberg;Motzstraße 34;52.49754839999999;13.3469442;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.5;623
ChIJk1j1gF5QqEcRZu29UDSrmQc;Lon Men;Berlin;Bezirk Charlottenburg-Wilmersdorf;Bamberger Straße 30;52.4885763;13.3366979;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.1;488
ChIJrT9iSUlQqEcRzKFA6wXFOJU;Ristorante Centro Sud;Berlin;Bezirk Tempelhof-Schöneberg;Bülowstraße 10;52.4984997;13.35754;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.3;205
ChIJxfCOxHZRqEcR2ZwWYhFSTK0;EAT 91;Berlin;Mitte;Potsdamer Straße 91;52.50156210000001;13.3646745;['restaurant', 'bakery', 'bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.2;198
ChIJrW8qGBNRqEcR_MY6Q78nvCA;rocket + basil;Berlin;Mitte;Lützowstraße 22;52.5030596;13.3666316;['cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;255
ChIJfeh_GyZRqEcR2Sy7omo9kok;Le Piaf Gourmand;Berlin;Bezirk Charlottenburg-Wilmersdorf;Marburger Sraße 5;52.5028091;13.3360109;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;3;4.4;140
ChIJl_sH3VVQqEcRQLLs_wOmxHU;Nürnberger Str. 17;Berlin;Bezirk Charlottenburg-Wilmersdorf;Nürnberger Straße 17;52.5024431;13.3377921;['premise'];;;;0
ChIJKbSRalZQqEcRvliwsH2ez3E;Restaurant ToroNegro - Spanisch & Mediterranes Restaurant;Berlin;Bezirk Charlottenburg-Wilmersdorf;Nürnberger Straße 46;52.5004885;13.3367854;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;3.9;420
ChIJAQDceUFQqEcRD78Z5WnkGAQ;Mana Restaurant;Berlin;Bezirk Tempelhof-Schöneberg;Merseburger Straße 15;52.4868931;13.3523026;['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.5;573
ChIJ3yETYdZPqEcRUikrQxWJUAc;Hostaria del Monte Croce;Berlin;Bezirk Friedrichshain-Kreuzberg;Mittenwalder Straße 6;52.49409869999999;13.3964767;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;201
ChIJ1cF56hxRqEcRmvwteW1vOZw;Hallesches Haus - General Store, Lunchroom & Event Space;Berlin;Bezirk Friedrichshain-Kreuzberg;Tempelhofer Ufer 1;52.4972842;13.3904318;['restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.4;926
ChIJPdTV4C5QqEcRYuaEK_x3_h8;Zyankali Bar;Berlin;Bezirk Friedrichshain-Kreuzberg;Gneisenaustraße 17;52.49156;13.3929;['bar', 'point_of_interest', 'establishment'];OPERATIONAL;2;4;580
ChIJSZUDPdhPqEcRgkY7H8j2lso;Pagode Thai Kitchen;Berlin;Bezirk Friedrichshain-Kreuzberg;Bergmannstraße 88;52.48934300000001;13.3935502;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;398
ChIJ7cp1RCxQqEcRd34ZqFtq-N4;Taverna Athene;Berlin;Bezirk Friedrichshain-Kreuzberg;Tempelhofer Ufer 12;52.49822700000001;13.385409;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.5;1330
ChIJt8HbfvtRqEcR8zox8YM2RdY;Chubby Cheeks Mochis UG;Berlin;Bezirk Friedrichshain-Kreuzberg;Möckernstraße 100;52.4938148;13.3798872;['point_of_interest', 'establishment'];OPERATIONAL;;4.2;22
ChIJXeHC3MlPqEcR4fJeq72tCUM;Boppstraße 7;Berlin;Bezirk Friedrichshain-Kreuzberg;Boppstraße 7;52.4906458;13.4218368;['street_address'];;;;0
ChIJFWWqXdFRqEcRDOdvgFwHseA;McDonald's;Berlin;Bezirk Friedrichshain-Kreuzberg;Friedrichstraße 207;52.50732379999999;13.3901385;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;3.5;1910
ChIJY-M4JdNPqEcRrCtjewn6QuE;Harun S Kebab;Berlin;Berlin;Bezirk Friedrichshain-Kreuzberg Prinzenstraße;52.49869380000001;13.4064846;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.3;153
ChIJp2foVHRPqEcRlKXQJs67tS8;Barkin`Kitchen;Berlin;Bezirk Friedrichshain-Kreuzberg;Glogauer Straße 7;52.49393179999999;13.4374785;['food', 'point_of_interest', 'establishment'];OPERATIONAL;;5;12
ChIJ5_K4gElOqEcRYnJW8Y9WAjI;Monsieur Collard;Berlin;Bezirk Friedrichshain-Kreuzberg;Eisenbahnstraße 42/43;52.501964;13.431682;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;3.9;18
ChIJVVWlSrNPqEcRwfTjeeTp-HU;DingsDums Dumplings;Berlin;Bezirk Friedrichshain-Kreuzberg;Wiener Straße 34;52.49609669999999;13.43508;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.6;99
ChIJhyKpqspPqEcREUOBdM3iVGE;Tenur;Berlin;Bezirk Friedrichshain-Kreuzberg;Reichenberger Straße 147;52.4971324;13.4258939;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;297
ChIJVVYrajNOqEcRzxSQecGcHcQ;Simitdchi Cafe & Backhaus;Berlin;Bezirk Friedrichshain-Kreuzberg;Adalbertstraße 97;52.49998000000001;13.41783;['cafe', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.1;220
ChIJ8x9bFFZPqEcRgvLnIB_QsK8;Mani in Pasta (Ristorante);Berlin;Bezirk Friedrichshain-Kreuzberg;Reichenberger Straße 125;52.4955031;13.4312325;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;62
ChIJC9BtajJOqEcRXAt_4Kw3o0U;Wrapublic;Berlin;Bezirk Friedrichshain-Kreuzberg;Oranienplatz 2;52.5027258;13.4147699;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.5;168
ChIJ9bLTxcxPqEcRDpXAg2EUSbc;Cafe Morgenstern;Berlin;Bezirk Friedrichshain-Kreuzberg;Kohlfurter Straße 13;52.49759;13.41598;['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;1;4.3;60
ChIJv4wrdvJPqEcREl4XU1GNx-8;Hungerkünstler;Berlin;Bezirk Neukölln;Weichselstraße 65;52.484219;13.4325239;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJoVJVtDhPqEcRqdDVp5yCxfA;Event Restaurant Vorwerck;Berlin;Bezirk Neukölln;Karl-Marx-Straße 131/133;52.4775732;13.4393518;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;141
ChIJSzc0pbVPqEcRu0HhvjBxB3U;Populus Coffee;Berlin;Bezirk Neukölln;Maybachufer 20;52.49369;13.42704;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.4;201
ChIJo99QRrZPqEcRXW-E2PeTJ4A;Geist im Glas;Berlin;Bezirk Neukölln;Lenaustraße 27;52.490117;13.424802;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.2;581
ChIJtVCFa7tPqEcRjTfM__EMNms;Flughafenstraße 15;Berlin;Bezirk Neukölln;Flughafenstraße 15;52.4814348;13.4313535;['street_address'];;;;0
ChIJM2nZdUJPqEcR2mtlaACSD28;Heinrich-Schlusnus-Straße 21;Berlin;Bezirk Neukölln;Heinrich-Schlusnus-Straße 21;52.46314;13.47121;['street_address'];;;;0
ChIJJXW2lflPqEcRVKSbmabf5OM;Pecados;Berlin;Bezirk Neukölln;Sonnenallee 127;52.480312;13.4433726;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_TEMPORARILY;;4.8;142
ChIJoSXpUv9PqEcREC2RB2Xtdco;Café Pausini;Berlin;Bezirk Tempelhof-Schöneberg;Kaiserin-Augusta-Straße 78;52.4592331;13.3838163;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.4;267
ChIJ-QFTHgJQqEcRm9HnLTPROpE;Tempio Antico;Berlin;Bezirk Tempelhof-Schöneberg;Manteuffelstraße 5;52.465087;13.377354;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.4;260
ChIJmTv850ZFqEcRklSGHHmqRa4;Villa Christina;Berlin;Bezirk Tempelhof-Schöneberg;Mariendorfer Damm 131;52.4399831;13.3879091;['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.2;1239
ChIJd5ATJ-tRqEcRqvzFNT17V-c;YUZU Izakaya & Sushi;Berlin;Bezirk Tempelhof-Schöneberg;Cranachstraße 58;52.4682;13.34246;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;5;11
ChIJT72FnXBQqEcRThB7um2uYK4;La Mezcla;Berlin;Bezirk Tempelhof-Schöneberg;Hedwigstraße 1;52.47135549999999;13.3360202;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;98
ChIJKTxkgfpRqEcRv4bHaq764Sk;Fame Burger;Berlin;Bezirk Tempelhof-Schöneberg;Rheinstraße 61;52.4702631;13.33442;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;3.8;17
ChIJqwoDvoZaqEcRT_w0zun__28;Café CoCosh;Berlin;Bezirk Steglitz-Zehlendorf;Muthesiusstraße 8;52.4590815;13.3207616;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.5;275
ChIJk7C2tIJaqEcRpnwRpW3a_BU;Pasta Focaccia;Berlin;Bezirk Steglitz-Zehlendorf;Feuerbachstraße 34;52.4634774;13.3321013;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.4;124
ChIJn9v5gn9QqEcRjQagKaYf-Os;Foersters Feine Biere - Bitte ÖFFNUNGSZEITEN DES AUSSCHANKBETRIEBES BEACHTEN;Berlin;Bezirk Steglitz-Zehlendorf;Bornstraße 20;52.4665682;13.3219215;['bar', 'liquor_store', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.8;262
ChIJC82T0YVaqEcR8jQnOxBmys4;Burger Art;Berlin;Bezirk Steglitz-Zehlendorf;Albrechtstraße 131;52.45708119999999;13.3223444;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.1;708
ChIJNzvYulw7ZUERljuk-gZU6LE;Restaurant Macedonia SINCE 1996;Berlin;Bezirk Steglitz-Zehlendorf;Hans-Sachs-Straße 4f;52.443404;13.295241;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;297
ChIJM4E4G11aqEcR2FsmwOAj4Z8;Enoteca Vecchio Mulino;Berlin;Bezirk Steglitz-Zehlendorf;Drakestraße 36;52.44497949999999;13.2948206;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;3;4.7;65
ChIJJ7U6fBxFqEcR6X3tupwjSu4;Eiscafé Malibu;Berlin;Bezirk Steglitz-Zehlendorf;Leonorenstraße 71a;52.4388173;13.3441077;['food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.3;420
ChIJzwIpS_xEqEcRy4KTdEf1-Gs;Gyros King - Lichtenrade;Berlin;Bezirk Tempelhof-Schöneberg;Lichtenrader Damm 45A;52.41014110000001;13.4040703;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.3;258
ChIJ3709FrZFqEcRiXlaS8cZUdg;Maras Eis Frühstückshaus;Berlin;Bezirk Neukölln;Buckower Damm 106;52.4341798;13.434183;['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;1;3.8;556
ChIJl9Z3_PxHqEcRLsXVWMpIkDk;Lee Homemade Dumpling Art;Berlin;Bezirk Neukölln;Köpenicker Straße 166-174;52.41932809999999;13.4984906;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.8;20
ChIJj1Z-2ApGqEcRsJuo4C4jE88;Trattoria Pane e Vino;Berlin;Bezirk Neukölln;Stubenrauchstraße 2;52.4258549;13.4871417;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.7;374
ChIJFR_njgJPqEcRa3lmhxtcvdU;Puschkinallee 15;Berlin;Bezirk Treptow-Köpenick;Puschkinallee 15;52.4932173;13.4647385;['street_address'];;;;0
ChIJq6h-6PdPqEcRdj0THXBX9dM;Twins Food & Coffee;Berlin;Bezirk Treptow-Köpenick;Beermannstraße 2;52.4901923;13.4560596;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.6;94
ChIJGc04hwNPqEcRdpjIj0nuXKs;Am Treptower Park 28;Berlin;Bezirk Treptow-Köpenick;Am Treptower Park 28;52.4867114;13.4620677;['street_address'];;;;0
ChIJFV0qu1hPqEcRtV55vwZ24_c;Serrano Mexikanische Spezialitäten;Berlin;Bezirk Treptow-Köpenick;Ligusterweg 44;52.44902009999999;13.473;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;2.4;37
ChIJ_ek7oARJqEcR8cQHFidZNsI;🎮🎮❤️❤️🥇🥇NINTENDO SWITCH + LITE REPARATUR 🥇🥇❤️❤️🎮🎮SCHÖNEWEIDE;Bezirk Treptow-Köpenick;Wilhelminenhofstraße;17 Im Pizza Hof;52.4625072;13.5146225;['point_of_interest', 'establishment'];OPERATIONAL;;5;2
ChIJ-ztiupdIqEcRTfBdSom4M2k;Kranhauscafe;Berlin;Bezirk Treptow-Köpenick;Paul-Tropp-Straße 11;52.4542454;13.5287765;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.2;516
ChIJr3mVVilGqEcRbN97izF8rQk;Dörpfeldstraße 1;Berlin;Bezirk Treptow-Köpenick;Dörpfeldstraße 1;52.43530999999999;13.54197;['street_address'];;;;0
ChIJv3FDVTtGqEcR4ZomMZEIEe0;Speisemanufaktur Adlershof;Berlin;Bezirk Treptow-Köpenick;Johann-Hittorf-Straße 8;52.43182520000001;13.5239566;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;3.9;124
ChIJ77DzRS5GqEcRvrtZfGV-kNw;Speisemanufaktur Adlershof - Bistro;Berlin;Bezirk Treptow-Köpenick;Albert-Einstein-Straße 4;52.43132869999999;13.536787;['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4;63
ChIJi_X7anpIqEcRxEmBpEGbSP8;Baguette and book;Berlin;Bezirk Treptow-Köpenick;Rudower Straße 1;52.4441085;13.5689041;['cafe', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;1;4.8;147
ChIJ615da-Q3qEcRGEKWJ8O0DEo;Restaurant Ehrlich;Berlin;Bezirk Treptow-Köpenick;Josef-Nawrocki-Straße 16;52.44492830000001;13.6259459;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.1;417
ChIJGTV_5uA3qEcRG9f8mVB5hAU;"Restaurant Cafe ""Pane Vino""";Berlin;Bezirk Treptow-Köpenick;Bölschestraße 26;52.4501365;13.6249002;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;3;4.4;224
ChIJI2AZPeQ3qEcR8nG_8pRACzY;Restaurant Domaines;Berlin;Bezirk Treptow-Köpenick;Josef-Nawrocki-Straße 22;52.4454183;13.6271182;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.5;317
ChIJX3kq6JpJqEcRvdKG_RdLfkc;Döner Haus Kaulsdorf;Berlin;Bezirk Marzahn-Hellersdorf;Alt-Kaulsdorf 52;52.5048942;13.5888413;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.7;43
ChIJQwHBh79JqEcR-MSGIp5oAJY;Hotel und Gasthof Zum Ziehbrunnen;Berlin;Bezirk Marzahn-Hellersdorf;Hultschiner Damm 236;52.4952179;13.6111717;['lodging', 'point_of_interest', 'establishment'];OPERATIONAL;;4.1;566
ChIJgQaRTBtJqEcRL9uB3pPsj1k;Steakhaus Rossini;Berlin;Bezirk Marzahn-Hellersdorf;Köpenicker Straße 181;52.4877967;13.5608288;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;2;4.2;409
ChIJi_dCigdNqEcRCMdEy-79k1c;Feurichs Wirtshaus Malchow;Berlin;Bezirk Lichtenberg;Dorfstraße 11;52.5775147;13.4835479;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;340
ChIJl6eR0RNMqEcRcxwS3QjW_D8;Marzahner Str. 36;Berlin;Bezirk Lichtenberg;Marzahner Straße 36;52.54624;13.5234155;['street_address'];;;;0
ChIJG_JjxNRTqEcRV0muskRvZIs;Gasthaus Rustikal;Berlin;Bezirk Lichtenberg;Liebenwalder Straße 31;52.5377365;13.4990252;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_TEMPORARILY;2;4.3;564
ChIJWRVxUAJOqEcRmWirTYtmixk;Fräulein Kimchi kocht;Berlin;Bezirk Pankow;Gürtelstraße 10;52.5453476;13.4524699;['food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.4;35
ChIJAQCwYQ5OqEcRSmZXjfvqvLs;HERR VON MARUSIN;Berlin;Bezirk Pankow;Alt-Buch 59;52.6366096;13.502899;['food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;;4.7;16
ChIJPyBzATZNqEcRuNZyJ4ffeEI;Das märchenhafte Ribhouse;Berlin;Bezirk Pankow;Alt-Karow 35;52.61512909999999;13.4846999;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.2;692
ChIJ5TOxzKVTqEcRnv7ASPP-WE0;Gegessen wird immer GmbH;Germany;Berlin;Bezirk Pankow Berlin;52.5864213;13.3546087;['food', 'point_of_interest', 'store', 'establishment'];CLOSED_PERMANENTLY;;4;4
ChIJ7VmGNmtSqEcRWw9TuHj4VSU;FRANZ Kuchen und Speisen, Café und Restaurant;Berlin;Bezirk Pankow;Florastraße 25;52.56540200000001;13.403274;['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.4;79
ChIJJVuj78JRqEcRi_Wn-6kH1tk;Pizzeria Allegro;Berlin;Mitte;Reinickendorfer Straße 8;52.54136;13.3703699;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;3.9;55
ChIJS8r4JWZRqEcRYUbKir56dRE;Sa Lu Ca;Berlin;Mitte;Seestraße 13;52.5453032;13.3435832;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4;1
ChIJ0RJouSVSqEcRw-pupa9t6PU;Cigköfte Evi;Berlin;Mitte;Badstraße 37A;52.5532638;13.3786216;['grocery_or_supermarket', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;1;4.6;48
ChIJ_zCvTiJSqEcRdTNV4MYySqE;Shalimar;Berlin;Mitte;Bellermannstraße 17a;52.5522637;13.3877331;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;1;4.4;425
ChIJ959nAj1SqEcRkcDbH_WoHkc;Kakadu Wedding Community Kitchen;Berlin;Mitte;Soldiner Straße 13;52.5578434;13.3902476;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;225
ChIJ3wZTW2NTqEcR2Qd63_HgHVQ;Berlin Burger Box;Berlin;Berlin;Bezirk Reinickendorf Antonienstraße;52.57738759999999;13.3144839;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJS8Y2yItTqEcRV4UYUoHn0XI;John Catering;Berlin;Bezirk Reinickendorf;Eichborndamm 111;52.57912;13.31617;['food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.5;11
ChIJq0bkeOhTqEcRRnJrVcjMq_Q;PAPADAM;Berlin;Bezirk Reinickendorf;Scharnweberstraße 6-7;52.5625967;13.3309478;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;1385
ChIJzZ5w4eHfZEERsgIvfKxkXeY;China-Restaurant Schatzkammer;Berlin;Bezirk Reinickendorf;Heinsestraße 42;52.6182013;13.3059826;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.3;461
ChIJpbchYv9XqEcRtpMIOk2__RE;Dolci e Salati;Berlin;Bezirk Spandau;Seegefelder Straße 83;52.5378355;13.1852876;['bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.6;88
ChIJ-Y6SY8UjZUERpr8RRF6Pqt0;The Pizza Club;Berlin;Bezirk Spandau;Seegefelder Straße 75;52.5375988;13.1863511;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.6;430
ChIJdYl8-NZXqEcRFPs0D9Ot_4g;EKMEK - Café & Backshop;Berlin;Bezirk Spandau;Goltzstraße 48;52.5638983;13.2148585;['bakery', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.3;6
ChIJwfuZPOD5qEcRDhfE_fYA2Eo;BAHA Grillhaus;Berlin;Bezirk Spandau;Falkenseer Chaussee 196A;52.5511932;13.1636916;['restaurant', 'food', 'point_of_interest', 'establishment'];CLOSED_PERMANENTLY;;3.7;9
ChIJ51HgrEZWqEcRlWphzCb0N04;Tempel der Gesundheit;Berlin;Bezirk Spandau;Finkenkruger Weg 69 C;52.5453223;13.1408937;['health', 'point_of_interest', 'establishment'];OPERATIONAL;;5;1
ChIJZQyGktVXqEcRmyCRJ4Lrgic;China Restaurant Evergreen;Berlin;Bezirk Spandau;Magistratsweg 31;52.5233333;13.1613889;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.4;342
ChIJby-1tkpWqEcR4R_QtmTW0u0;Café Barfly;Berlin;Bezirk Spandau;Brüderstraße 47;52.52417190000001;13.1932252;['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;2;4.5;800
ChIJcTPQF0tWqEcRyVx7bQlBKXE;Croatia Eck;Berlin;Bezirk Spandau;Pichelsdorfer Straße 107;52.5248791;13.1970969;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4;201
ChIJuRyMAYZWqEcRmVUTH_Z8wHU;FandBit GmbH;Berlin;Bezirk Spandau;Gartenfelder Straße 28;52.550729;13.243192;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;4.6;22
ChIJscjMi2lRqEcR3FI6dh6re1U;Gezer Fleischmanufaktur Berlin GmbH;Berlin;Bezirk Charlottenburg-Wilmersdorf;Riedemannweg 61-63;52.5460704;13.3158177;['food', 'point_of_interest', 'store', 'establishment'];OPERATIONAL;;4.6;27
ChIJ_fjUlcBWqEcR3W9j-PGDIak;Restaurant Stammhaus Berlin;Berlin;Bezirk Spandau;Rohrdamm 24 B;52.5363903;13.2653005;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;4.3;462
ChIJ8dDWn9hWqEcRbj6hgUsUPhI;Il Cardinale;Germany;Berlin;Bezirk Charlottenburg-Wilmersdorf Berlin;52.516426;13.259882;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;3;4.1;243
ChIJw9qC_dBXqEcRcckgLX4PdsU;Zur dicken Knolle;Berlin;Bezirk Charlottenburg-Wilmersdorf;Havelchaussee 115;52.5049686;13.2108606;['restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;;;0
ChIJ8-7hJLwjZUER7CK5q7W2ZuA;Andy's Diner & Bar;Berlin;Bezirk Charlottenburg-Wilmersdorf;Messedamm 10;52.50696490000001;13.2800743;['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];OPERATIONAL;2;3.7;930
