;unique_id;name;strasse_nr;art;lieferung;fon;place_id;bezirk;lat;lng;types;price_level;rating;user_ratings_total
254;9;papaya in der kantstraße;Kantstraße 122;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031997572;ChIJ87nI3-BQqEcRidBeWPIEENY;Bezirk Charlottenburg-Wilmersdorf;52.506308;13.310465;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;769
255;1015;Leibniz Cafe;Leibnizstraße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031802433;ChIJw57zPR5RqEcRuxsSS1Ga3xM;Bezirk Charlottenburg-Wilmersdorf;52.5108962;13.3147999;['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];;4.7;23
256;1158;NgoKimPak;Schlüterstraße 22-23;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915906158114;ChIJldPDf5VRqEcRypDTENyoMhk;Bezirk Charlottenburg-Wilmersdorf;52.50582999999999;13.31708;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.3;186
257;1159;FunkyFisch;Kantstraße 135-136;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915906158114;ChIJU7-KvONQqEcRCmPCCvo-Fg4;Bezirk Charlottenburg-Wilmersdorf;52.5059281;13.317154;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.4;488
258;1098;Biscotti;Pestalozzistraße 88;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303123937;ChIJc4rJquFQqEcRv4FLweuqOkg;Bezirk Charlottenburg-Wilmersdorf;52.5077267;13.3114275;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.6;106
259;335;Reeham coffee;Schlüter Straße 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493031511655;ChIJJ1rIsstPqEcR6I5njBvubK0;Bezirk Charlottenburg-Wilmersdorf;52.5087981;13.3175814;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];1;4.6;211
260;972;Dal Buongustaio;Windscheidstraße 24;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49303246882;ChIJjT65HNxQqEcRPYflkCnq2BQ;Bezirk Charlottenburg-Wilmersdorf;52.50595;13.29994;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;59
261;981;Lampang House Berlin;Pestalozzistraße 45;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493085607429;ChIJ_xW4NjtRqEcRxwb640b0dDI;Bezirk Charlottenburg-Wilmersdorf;52.50811239999999;13.3010049;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.4;27
262;209;Allgäuer Würstlestand;Karl-August-Platz;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4917632867296;ChIJY9noQ6JRqEcReUlN34gUSaE;Berlin;52.50850209999999;13.3097608;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];;5;4
263;326;Vadoli Pizza;Kantstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930403639550;ChIJl4yRmeBQqEcRJ038cgJlcBA;Bezirk Charlottenburg-Wilmersdorf;52.50679840000001;13.308008;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];;4.2;596
264;144;Vegan Bio Snackbar by Attila Hildmann;Schillerstraße 71;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917631465659;ChIJva4JEt9QqEcRLFs5NY5ijiw;Bezirk Charlottenburg-Wilmersdorf;52.509698;13.3036227;['restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4;1813
265;946;Fresh & Easy;Pestalozzistraße 26;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4963960727;ChIJiY9wYuBQqEcRZHMNoy9EQUk;Bezirk Charlottenburg-Wilmersdorf;52.50800230000001;13.3085857;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.6;121
266;1036;soopri. trendfood - BERLIN;Kantstraße 87;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031805327;ChIJjydLYNlQqEcROzeXcmIZxm4;Bezirk Charlottenburg-Wilmersdorf;52.5066595;13.2969405;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.6;59
267;868;Jim Block Wilmersdorfer;Wilmersdorfer Straße 115 – 118;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493036412050;ChIJMQeLKN5QqEcRzR0sdi6lJjY;Bezirk Charlottenburg-Wilmersdorf;52.50733899999999;13.3067381;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;1393
268;98;Luigi's Catering Service;Wielandstraße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493065217749;ChIJK0CW8eNQqEcRSAtDt3wuewM;Bezirk Charlottenburg-Wilmersdorf;52.505004;13.3153921;['food', 'point_of_interest', 'establishment'];;5;1
269;99;Ristorante San Giorgio;Mommsenstraße 36;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303231697;ChIJs4_Gjt1QqEcRqdONA9wDYsM;Bezirk Charlottenburg-Wilmersdorf;52.5038271;13.3050207;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.6;118
270;368;Restaurant Samos;Leibnizstraße 56;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49308836111;ChIJbTzO0uVQqEcR1jy2cDBj7SI;Bezirk Charlottenburg-Wilmersdorf;52.5017801;13.3130099;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;730
271;372;Cucina Comoda;Wielandstrase 11;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493031102869;ChIJJ7SIBL0jZUEReAPla7NZSC0;Bezirk Charlottenburg-Wilmersdorf;52.5044696;13.3153838;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;158
272;987;Salhino;Waitzstraße 1;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493055594563;ChIJ3xmvfedQqEcR0vEFu4ewQQc;Bezirk Charlottenburg-Wilmersdorf;52.50334549999999;13.3054309;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;422
273;28;Einhorn Deli;Mommsenstraße 2;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49308814241;ChIJ9ccFU_tQqEcRfWlTOgu2OzI;Bezirk Charlottenburg-Wilmersdorf;52.50298899999999;13.3208499;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;41
274;1084;Frau Behrens Torten;Wilmersdorfer Straße 96 - 97;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088912864;ChIJz6NPsudQqEcRiiN7zuoS0u4;Bezirk Charlottenburg-Wilmersdorf;52.5017775;13.3080107;['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment'];2;4.3;533
275;1086;Frau Behrens Torten;Bergmannstraße 3;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493020678257;ChIJmYSqzidQqEcRqmwSWz_BOEA;Bezirk Friedrichshain-Kreuzberg;52.48982150000001;13.3879161;['bakery', 'food', 'point_of_interest', 'store', 'establishment'];;4.3;182
276;1085;Frau Behrens Torten;Rheinstraße 65;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493047012467;ChIJawzUcnpQqEcRbdZiMJQg-_A;Bezirk Tempelhof-Schöneberg;52.4711315;13.3352019;['cafe', 'food', 'point_of_interest', 'establishment'];2;4.4;262
277;477;NU Restaurant;Schlüterstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493088709811;ChIJvzYbfuNQqEcR08rQEEOvfxk;Bezirk Charlottenburg-Wilmersdorf;52.5043833;13.3176;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;666
278;122;Christopher's;Mommsenstraße 63;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493024356282;ChIJ48RcU-VRqEcR5vmfqGFxRLM;Bezirk Charlottenburg-Wilmersdorf;52.5029311;13.3163225;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment'];3;4.6;175
279;1001;Lutter&Wegner seit 1811;Schlüterstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491716240736;ChIJYc9OFPpRqEcRCC9vv0w4eLg;Bezirk Charlottenburg-Wilmersdorf;52.50443199999999;13.3177;['restaurant', 'food', 'point_of_interest', 'establishment'];;5;12
280;760;Restaurant Nußbaumerin;Leibnizstraße 55;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493050178033;ChIJFwMFQN1QqEcRwkulxXFy-2Q;Bezirk Charlottenburg-Wilmersdorf;52.5013934;13.3128854;['restaurant', 'food', 'point_of_interest', 'establishment'];3;4.7;337
281;594;Ristorante & Vinobar Calibocca;Schlüterstraße 30;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491726811431;ChIJ1Vrbe-RQqEcRnpasKjzVzTY;Bezirk Charlottenburg-Wilmersdorf;52.5039033;13.3168666;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;324
282;434;Gohan Tokyo to go;Wilmersdorferstraße 70;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917643669427;ChIJG_KD-TxRqEcRpeu0WzFkMpg;Bezirk Charlottenburg-Wilmersdorf;52.5042318;13.3071309;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];;4.9;19
283;627;Nostress Café;Brandenburgischestraße 33;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+491634552760;ChIJMQ-govdRqEcRqPGdlDHnBi4;Bezirk Charlottenburg-Wilmersdorf;52.4994715;13.3075751;['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];;4.6;39
284;134;Restaurant bass;Xantener Straße 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088677509;ChIJ80LLUu9QqEcR5OKoBF1sv5M;Bezirk Charlottenburg-Wilmersdorf;52.4990069;13.3110365;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;130
285;52;Subway KuDamm;Kurfürstendamm 180;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493025291100;ChIJf4cV5eVQqEcRjSpYtMoP1Hs;Bezirk Charlottenburg-Wilmersdorf;52.5001245;13.3119458;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;3.8;743
286;755;mrhai GmbH;Olivaerplatz 9;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491732088918;ChIJYWgeYeVQqEcRs2HVazQQJAY;Bezirk Charlottenburg-Wilmersdorf;52.4989544;13.3166555;['restaurant', 'food', 'point_of_interest', 'establishment'];3;4.5;491
287;757;Restaurant La Gioconda;Olivaer Platz 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088773922;ChIJDa7Qk-VQqEcRBoMfDO5ass4;Bezirk Charlottenburg-Wilmersdorf;52.4999333;13.3140565;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;240
288;115;Ach Niko Ach;Kurfürstendamm 97/98;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4915141803551;ChIJ40M2BsNQqEcRWf9etfz3O0U;Bezirk Charlottenburg-Wilmersdorf;52.49855789999999;13.2982735;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;1759
289;297;FRANCUCCI‘s;Kurfürstendamm 90;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303233318;ChIJxxHclcJQqEcRW3QxkHp9V0Y;Bezirk Charlottenburg-Wilmersdorf;52.49928979999999;13.301605;['grocery_or_supermarket', 'meal_takeaway', 'cafe', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];3;4.2;619
290;211;Tugra Restaurant;Kurfürstendamm 96;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49303234027;ChIJ7dILBcNQqEcRGR1eR_iziD8;Bezirk Charlottenburg-Wilmersdorf;52.49870000000001;13.298655;['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;610
291;1029;BLOCK HOUSE Am Adenauerplatz;Kurfürstendamm 161a;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49308919355;ChIJhar0cOhQqEcR8M_aSc0Rv_g;Bezirk Charlottenburg-Wilmersdorf;52.4996342;13.3066648;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;1789
292;1010;DOS;Kurfürstendamm 129B;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493085606575;ChIJd3Iqc8ZQqEcRBIMjux5dYM8;Bezirk Charlottenburg-Wilmersdorf;52.4966241;13.291438;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;552
293;516;De Santi;Westfälische Straße 45;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493066642549;ChIJ4aslGMRQqEcRPstp_I0buIE;Bezirk Charlottenburg-Wilmersdorf;52.4968032;13.2927549;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;97
294;84;Tavernetta Azara;Westfälische Straße 51;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493089043786;ChIJPYcLH8RQqEcR8RC4CspLVRs;Bezirk Charlottenburg-Wilmersdorf;52.496492;13.2925903;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.8;92
295;1255;Restaurant zum Haxenwirt;Hohenzollerndamm 185;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49308225133;ChIJ5Rv0TvJQqEcR5c_O5sfoO8I;Bezirk Charlottenburg-Wilmersdorf;52.4914288;13.3181214;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;470
296;480;Emi Backshop;Berliner Straße. 42 A;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493047980984;ChIJDfydvIxQqEcRM_HHzHd8EHw;Bezirk Charlottenburg-Wilmersdorf;52.4866146;13.3194651;['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment'];;4.8;13
297;489;Bahadur Tandoori Grill & Currys;Sigmaringer Straße 36;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493022474610;ChIJDdWPNfNQqEcRc0gnoKag6zU;Bezirk Charlottenburg-Wilmersdorf;52.4878977;13.3192648;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;605
298;496;MHD Ade;Kahlstraße 13;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491799383586;ChIJR0iXbI5QqEcRsz1Zy_KK9B0;Bezirk Charlottenburg-Wilmersdorf;52.4821068;13.3124591;['point_of_interest', 'establishment'];;;0
299;579;Wilma Burgergrill;Straße am Schoelerpark 39;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493064467945;ChIJaVGI3qlRqEcR3ox9Pdw0gV4;Bezirk Charlottenburg-Wilmersdorf;52.4842132;13.322206;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.8;38
300;939;Noi Due Ristorante;Badensche Straße 33;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493086313010;ChIJw_2qswdRqEcRPzDcgzNiCxY;Bezirk Charlottenburg-Wilmersdorf;52.4860453;13.329142;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.4;60
301;777;Restaurant Berliner Hof;Hildegardstraße 14;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493085072860;ChIJ4xP-KopQqEcRjdeoLco1CiM;Bezirk Charlottenburg-Wilmersdorf;52.4819388;13.3225588;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;561
302;620;Chuchichäschtli;Holsteinische Straße 19;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493053677220;ChIJYQPiRvRQqEcRinAgkfIr-ow;Bezirk Charlottenburg-Wilmersdorf;52.49100740000001;13.3250591;['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment'];2;4.8;93
303;322;Salumeria Veneto;Fechnerstraße 30;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493086313540;ChIJT3AsE_NQqEcR9gbwqJX9vSc;Bezirk Charlottenburg-Wilmersdorf;52.4894014;13.319843;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;185
304;233;Stairs Bar;Uhlandstraße 133;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4917670344343;ChIJa6KKAfRQqEcRU0_DSDRlxZU;Bezirk Charlottenburg-Wilmersdorf;52.4925568;13.3237045;['bar', 'point_of_interest', 'establishment'];2;4.8;187
305;1198;Restaurant Amberd;Uhlandstraße 67;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49308614557;ChIJ-Qw9U_FQqEcRGzDrQvhVIx8;Bezirk Charlottenburg-Wilmersdorf;52.4929567;13.32324;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;146
306;953;Taverna Hellas;Güntzelstraße 19-20;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491723877883;ChIJoYrVM_RQqEcRQwPF3hBlMZ8;Bezirk Charlottenburg-Wilmersdorf;52.4913336;13.3261329;['restaurant', 'food', 'point_of_interest', 'establishment'];2;3.9;281
307;357;imogti - Café, Tee, Kuchen, Snacks & Vegane Leckereien;Kurfürstendamm 22;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493063376807;ChIJE-qVNfZRqEcR9M5pqiHyZnM;Bezirk Charlottenburg-Wilmersdorf;52.50490809999999;13.3295492;['cafe', 'food', 'point_of_interest', 'establishment'];;4.6;45
308;877;Bakery&Cafe;Joachimsthaler Straße 17;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493088712076;ChIJX36GL_lQqEcRpPtS8gtMa3w;Bezirk Charlottenburg-Wilmersdorf;52.50141780000001;13.3308224;['cafe', 'food', 'point_of_interest', 'establishment'];;4.2;33
309;93;Restaurant Ta Panta Ri;Düsseldorfer Straße 75;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491602367195;ChIJL98oK_FQqEcRcSUQrqkUuU8;Bezirk Charlottenburg-Wilmersdorf;52.494971;13.3246079;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.6;275
310;225;Cell Restaurant;Uhlandstraße 172;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493086332466;ChIJ6-WVG2NRqEcRa2GOIpDnKgE;Bezirk Charlottenburg-Wilmersdorf;52.5012269;13.3259252;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.5;39
311;1157;Mövenpick Weinkeller;Lietzenburger Straße 93-95;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493089726603;ChIJOdy7wxZQqEcRSsNqnsiiLNg;Bezirk Tempelhof-Schöneberg;52.4842843;13.3684299;['liquor_store', 'food', 'point_of_interest', 'store', 'establishment'];;;0
312;127;Restaurant Weyers;Pariser Straße 16;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49308819378;ChIJL0EhkPBQqEcRjIToWIYqE5g;Bezirk Charlottenburg-Wilmersdorf;52.49744680000001;13.3230059;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;858
313;1276;Hard Rock Cafe Berlin;Kurfürstendamm 224;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930884620;ChIJY5Xdsf5QqEcRd1E2widw50E;Bezirk Charlottenburg-Wilmersdorf;52.5030902;13.3294058;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;13003
314;1107;Berliner Kaffeerösterei;Uhlandstraße 173/174;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+4930284700331;ChIJWzG7uftQqEcRS-9KDnvVeGg;Bezirk Charlottenburg-Wilmersdorf;52.5014841;13.3252941;['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment'];2;4.5;1385
315;1199;Piccola Taormina;Uhlandstraße 29;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49308814710;ChIJx9J0l_tQqEcRcumRlIMD6ek;Bezirk Charlottenburg-Wilmersdorf;52.50128859999999;13.3248506;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.5;1232
316;854;Spice india Restaurant;Uhland Straße 161;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+491604770382;ChIJ33NdPvpQqEcRWAYPYTnzHD0;Bezirk Charlottenburg-Wilmersdorf;52.4993736;13.3249876;['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.3;666
317;443;Berio;Maaßenstraße 7;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+49302161946;ChIJS7EI6E5QqEcRCTSd9OLpWOM;Bezirk Tempelhof-Schöneberg;52.4979745;13.3546004;['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment'];2;4.1;1195
318;17;Trattoria á Muntagnola;Fuggerstraße 27;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302116642;ChIJFb94LlFQqEcRXnI78AM-P3s;Bezirk Tempelhof-Schöneberg;52.4988264;13.3440968;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;804
319;111;Restaurant Rüdiger‘s;Motzstraße 63;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493025797597;ChIJVVVVlVBQqEcRjCE7DReVfcg;Bezirk Tempelhof-Schöneberg;52.49478089999999;13.3393524;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;201
320;199;Sissi - Restaurant;Motzstraße 34;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+49302101801;ChIJZe1vSVBQqEcRP3TL0kS70lg;Bezirk Tempelhof-Schöneberg;52.49754839999999;13.3469442;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.5;623
321;927;Impala Coffee;Maaßenstraße 5;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493021913812;ChIJg4r87E5QqEcRVGvcLCUblA0;Bezirk Tempelhof-Schöneberg;52.4984548;13.3544488;['cafe', 'food', 'point_of_interest', 'establishment'];2;4.5;654
322;935;Restaurant Feinberg's;Fuggerstraße 35;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493091553462;ChIJJa-e1VZQqEcRonVFHbZQmjk;Bezirk Tempelhof-Schöneberg;52.49910130000001;13.3418082;['restaurant', 'food', 'point_of_interest', 'establishment'];2;4.4;1545
323;966;Pho12;Bayerischer Platz 12;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493026947748;ChIJh40WX1xQqEcRt46Zkis4lFU;Bezirk Tempelhof-Schöneberg;52.4891991;13.3406338;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.4;215
324;42;The Hummus Guys;Hohenstaufenstraße 39;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+4915128910181;ChIJX4clYiZRqEcRedS_C1JeS0Y;Bezirk Tempelhof-Schöneberg;52.49418989999999;13.3376208;['restaurant', 'food', 'point_of_interest', 'establishment'];;4.9;22
325;521;Lon-Men;Bambergerstraße 30;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+498545356;ChIJk1j1gF5QqEcRZu29UDSrmQc;Bezirk Charlottenburg-Wilmersdorf;52.4885763;13.3366979;['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.1;488
326;175;Schöne Burger;Goltzstraße 24;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);WAHR;+493020859800;ChIJDebmGU9QqEcRN_wF9NLo1es;Bezirk Tempelhof-Schöneberg;52.4966805;13.3536971;['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment'];2;4.2;431
327;14;papaya am winterfeldtplatz;Winterfeldtstraße 42;Gastronomie (Café, Restaurant, Imbiss, Lebensmittelhandlung, usw.);FALSCH;+493061290012;ChIJdVAoHE9QqEcRT1azafbAFiI;Bezirk Tempelhof-Schöneberg;52.4971859;13.3540337;['restaurant', 'food', 'point_of_interest', 'establishment'];1;4.2;347
